step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1729,829010,3458,0.022612930036686973,1.0,1.0,0.04316084227688172,0.5,0.5,,
1730,829812,3460,0.027445084690101113,1.0,1.0,,,,,
1731,830390,3462,0.023234808148082937,1.0,1.0,,,,,
1732,830824,3464,0.0276867555242867,1.0,1.0,,,,,
1733,831226,3466,0.026406196645340607,1.0,1.0,,,,,
1734,831676,3468,0.029202566166525393,1.0,1.0,,,,,
1735,832094,3470,0.02391764061785912,1.0,1.0,,,,,
1736,832400,3472,0.025209619252658452,1.0,1.0,,,,,
1737,832722,3474,0.022277697345609738,1.0,1.0,0.05000693088603871,0.0,0.0,,
1738,833220,3476,0.026258742919275567,1.0,1.0,,,,,
1739,833654,3478,0.027675778155666426,0.5,0.5,,,,,
1740,834296,3480,0.027379242013746308,1.0,1.0,,,,,
1741,834602,3482,0.02487398891063106,1.0,1.0,,,,,
1742,834844,3484,0.03563360989548695,0.5,0.5,,,,,
1743,835278,3486,0.025012254018014976,1.0,1.0,,,,,
1744,835648,3488,0.03139298682270947,1.0,1.0,,,,,
1745,835938,3490,0.03686453270062569,0.5,0.5,0.038627878566536614,0.0,0.0,,
1746,836548,3492,0.022646769128135645,0.5,0.5,,,,,
1747,837046,3494,0.021073601404632648,1.0,1.0,,,,,
1748,837528,3496,0.030373689392392707,1.0,1.0,,,,,
1749,837930,3498,0.019262458162178156,1.0,1.0,,,,,
1750,838396,3500,0.02327187921423078,1.0,1.0,,,,,
1751,838846,3502,0.03001323397675305,0.5,0.5,,,,,
1752,839296,3504,0.02107216361204532,1.0,1.0,,,,,
1753,839730,3506,0.025579385982642314,1.0,1.0,0.02822920270615782,1.0,1.0,,
1754,840148,3508,0.03107801217587175,0.5,0.5,,,,,
1755,840646,3510,0.03450375374725449,1.0,1.0,,,,,
1756,841096,3512,0.021961850678002295,1.0,1.0,,,,,
1757,841498,3514,0.026559405236637027,1.0,1.0,,,,,
1758,842060,3516,0.02338777385139071,1.0,1.0,,,,,
1759,842814,3518,0.021650695249849316,0.5,0.5,,,,,
1760,843264,3520,0.02421979389552844,1.0,1.0,,,,,
1761,844930,3522,0.01639197221079957,1.0,1.0,0.028754757813221392,1.0,1.0,,
1762,845252,3524,0.026623693798928795,1.0,1.0,,,,,
1763,845574,3526,0.02177864793762228,1.0,1.0,,,,,
1764,846088,3528,0.020288166581577866,1.0,1.0,,,,,
1765,846618,3530,0.01492817239508716,1.0,1.0,,,,,
1766,847004,3532,0.028742752169540798,1.0,1.0,,,,,
1767,847534,3534,0.025714856656454545,1.0,1.0,,,,,
1768,848128,3536,0.025534667892213165,0.5,0.5,,,,,
1769,848514,3538,0.03202709684453623,0.5,0.5,0.03789481956692064,1.0,1.0,,
1770,848740,3540,0.024709398278360238,1.0,1.0,,,,,
1771,849142,3542,0.02548771269374702,0.5,0.5,,,,,
1772,849416,3544,0.02996668613739256,0.5,0.5,,,,,
1773,849722,3546,0.027950230343296526,1.0,1.0,,,,,
1774,849980,3548,0.022837348068133565,1.0,1.0,,,,,
1775,850398,3550,0.027269369077896323,0.5,0.5,,,,,
1776,850864,3552,0.022959792906036718,1.0,1.0,,,,,
1777,851234,3554,0.020249898685921797,1.0,1.0,0.03349415373123674,0.5,0.5,,
1778,851476,3556,0.023069690977897756,1.0,1.0,,,,,
1779,851830,3558,0.030885351132159324,1.0,1.0,,,,0.6363636255264282,0.6095851511567701
1780,852376,3560,0.023369833478170073,1.0,1.0,,,,,
1781,852778,3562,0.020550872026177783,1.0,1.0,,,,,
1782,854044,3564,0.01704060565483239,1.0,1.0,,,,,
1783,854574,3566,0.02440828651922609,0.5,0.5,,,,,
1784,854976,3568,0.030868131671976703,0.5,0.5,,,,,
1785,855538,3570,0.02624271187488934,1.0,1.0,0.03234595319319321,0.5,0.5,,
1786,855956,3572,0.017781956643119483,1.0,1.0,,,,,
1787,856870,3574,0.021979721061045076,1.0,1.0,,,,,
1788,857464,3576,0.024212637473493927,0.5,0.5,,,,,
1789,857866,3578,0.03724810214791888,0.5,0.5,,,,,
1790,858220,3580,0.023150487152865006,1.0,1.0,,,,,
1791,858718,3582,0.026709859085073232,0.5,0.5,,,,,
1792,859376,3584,0.02350118359116705,1.0,1.0,,,,,
1793,859810,3586,0.029850520150954525,1.0,1.0,0.026813797479120466,0.5,0.5,,
1794,860180,3588,0.023137224646346453,0.5,0.5,,,,,
1795,860678,3590,0.032976529665419724,0.0,0.0,,,,,
1796,861144,3592,0.025206536508459176,1.0,1.0,,,,,
1797,861754,3594,0.022301386774270994,0.5,0.5,,,,,
1798,862028,3596,0.026412260658936138,1.0,1.0,,,,,
1799,862366,3598,0.024067719506971723,1.0,1.0,,,,,
1800,862800,3600,0.026278380339266442,1.0,1.0,,,,,
1801,863122,3602,0.018123804991369983,1.0,1.0,0.023507849589930414,0.5,0.5,,
1802,863460,3604,0.02179708959952439,1.0,1.0,,,,,
1803,863926,3606,0.0216752741585953,1.0,1.0,,,,,
1804,864312,3608,0.03327397648614635,0.5,0.5,,,,,
1805,864714,3610,0.022613070550278964,1.0,1.0,,,,,
1806,865788,3612,0.016348354738267616,1.0,1.0,,,,,
1807,866414,3614,0.026730377039921455,1.0,1.0,,,,,
1808,866816,3616,0.0258451337133798,1.0,1.0,,,,,
1809,867458,3618,0.02251001874487508,1.0,1.0,0.03162399808878545,0.5,0.5,,
1810,867908,3620,0.025526490082211244,1.0,1.0,,,,,
1811,869094,3622,0.020995884357564776,0.5,0.5,,,,,
1812,869480,3624,0.030100671966593162,1.0,1.0,,,,,
1813,870042,3626,0.025605986850998793,1.0,1.0,,,,,
1814,870652,3628,0.02140721693795468,0.5,0.5,,,,,
1815,871198,3630,0.023671354072565154,0.5,0.5,,,,,
1816,871456,3632,0.029211614561340863,1.0,1.0,,,,,
1817,871794,3634,0.028184526913943544,1.0,1.0,0.023169604594347852,1.0,1.0,,
1818,872212,3636,0.021797282127777533,1.0,1.0,,,,,
1819,872566,3638,0.02226355203233073,1.0,1.0,,,,,
1820,872760,3640,0.0354394816837718,1.0,1.0,,,,,
1821,873210,3642,0.028742836734212462,1.0,1.0,,,,,
1822,873740,3644,0.022089701742165884,0.5,0.5,,,,,
1823,874366,3646,0.021957881027427528,1.0,1.0,,,,,
1824,874672,3648,0.03216453286593892,1.0,1.0,,,,,
1825,875042,3650,0.02285496781570264,1.0,1.0,0.030795619121741398,1.0,1.0,,
1826,875460,3652,0.021485043808440615,1.0,1.0,,,,,
1827,875814,3654,0.02503602136999854,1.0,1.0,,,,,
1828,876264,3656,0.021107236632822234,1.0,1.0,,,,,
1829,876762,3658,0.023165477345705985,1.0,1.0,,,,,
1830,877100,3660,0.026254677555517296,1.0,1.0,,,,,
1831,877534,3662,0.02761326788968425,1.0,1.0,,,,,
1832,877952,3664,0.021544184480653008,1.0,1.0,,,,,
1833,878578,3666,0.02261924599065699,1.0,1.0,0.02504753959262251,0.5,0.5,,
1834,878980,3668,0.02561094648461312,1.0,1.0,,,,,
1835,879398,3670,0.03277397838477774,1.0,1.0,,,,,
1836,879816,3672,0.02821746594482,1.0,1.0,,,,,
1837,880378,3674,0.025077661179120175,1.0,1.0,,,,,
1838,880844,3676,0.026126084979966813,1.0,1.0,,,,,
1839,881486,3678,0.026057924473555056,1.0,1.0,,,,,
1840,882000,3680,0.02707238037888276,1.0,1.0,,,,,
1841,882450,3682,0.024994095308055,1.0,1.0,0.024071602018530636,0.5,0.5,,
1842,882900,3684,0.02105773412567958,1.0,1.0,,,,,
1843,883222,3686,0.020661333041312218,1.0,1.0,,,,,
1844,883624,3688,0.026824906521628146,1.0,1.0,,,,,
1845,883962,3690,0.027817713167794092,1.0,1.0,,,,,
1846,884380,3692,0.023535946471221834,1.0,1.0,,,,,
1847,885582,3694,0.02208706129243989,1.0,1.0,,,,,
1848,886048,3696,0.02545657990455303,1.0,1.0,,,,,
1849,886546,3698,0.022710217901459998,1.0,1.0,0.04851859494235148,0.0,0.0,,
1850,886996,3700,0.02657909187213631,1.0,1.0,,,,,
1851,887558,3702,0.023411598006759703,1.0,1.0,,,,,
1852,888008,3704,0.02487004227545023,1.0,1.0,,,,,
1853,888426,3706,0.02358199012137491,1.0,1.0,,,,,
1854,888812,3708,0.025362292921438535,1.0,1.0,,,,,
1855,889150,3710,0.025909760215667002,1.0,1.0,,,,,
1856,889552,3712,0.02115132681510863,1.0,1.0,,,,,
1857,889954,3714,0.02151107559824718,1.0,1.0,0.03175427044697749,1.0,1.0,,
1858,890452,3716,0.021904601755516954,1.0,1.0,,,,,
1859,890934,3718,0.025947078976680815,0.5,0.5,,,,,
1860,891352,3720,0.03473779083441584,1.0,1.0,,,,,
1861,891610,3722,0.023280185088675298,0.5,0.5,,,,,
1862,892156,3724,0.029162572253133293,0.0,0.0,,,,,
1863,892510,3726,0.028286484447025428,1.0,1.0,,,,,
1864,893232,3728,0.02134490994553001,1.0,1.0,,,,,
1865,893986,3730,0.0181583404167952,1.0,1.0,0.03827179872257043,0.0,0.0,,
1866,894292,3732,0.028313438748014685,1.0,1.0,,,,,
1867,895094,3734,0.018531588661307455,1.0,1.0,,,,,
1868,895416,3736,0.024359044073675562,1.0,1.0,,,,,
1869,895834,3738,0.029678933328611774,1.0,1.0,,,,,
1870,896316,3740,0.025542923995592142,1.0,1.0,,,,,
1871,896718,3742,0.028294959386412827,1.0,1.0,,,,,
1872,897104,3744,0.015684763034961025,1.0,1.0,,,,,
1873,897538,3746,0.02562595319422148,1.0,1.0,0.034241675130681416,1.0,1.0,,
1874,897860,3748,0.024544310853869773,1.0,1.0,,,,,
1875,898390,3750,0.02758903683725445,1.0,1.0,,,,,
1876,899080,3752,0.018874708233424454,1.0,1.0,,,,,
1877,899370,3754,0.03073834312367353,1.0,1.0,,,,,
1878,899884,3756,0.018201239775080327,1.0,1.0,,,,,
1879,900190,3758,0.0236947288549772,1.0,1.0,,,,,
1880,900624,3760,0.03330545415886447,0.5,0.5,,,,,
1881,901154,3762,0.022169640085194814,1.0,1.0,0.024935204738951375,0.5,0.5,,
1882,901620,3764,0.02716285565531617,1.0,1.0,,,,,
1883,902038,3766,0.027738270496650747,1.0,1.0,,,,,
1884,902344,3768,0.06337853440208405,0.5,0.5,,,,,
1885,902666,3770,0.026453027125468338,0.5,0.5,,,,,
1886,903132,3772,0.01972754191848163,1.0,1.0,,,,,
1887,903486,3774,0.0263216826136514,1.0,1.0,,,,,
1888,903904,3776,0.026245234068156834,1.0,1.0,,,,,
1889,904418,3778,0.023587888602113697,1.0,1.0,0.02877353286326159,0.5,0.5,,
1890,906084,3780,0.01664962432293862,1.0,1.0,,,,,
1891,906598,3782,0.017700840238110232,1.0,1.0,,,,,
1892,907128,3784,0.020545508476152705,1.0,1.0,,,,,
1893,907642,3786,0.025739230169158203,1.0,1.0,,,,,
1894,908204,3788,0.028641226310942715,0.5,0.5,,,,,
1895,908734,3790,0.02257883074675419,1.0,1.0,,,,,
1896,909456,3792,0.02036321379903277,1.0,1.0,,,,,
1897,909682,3794,0.0278534890093824,1.0,1.0,0.04002238969188845,0.5,0.5,,
1898,910324,3796,0.02010534470130753,1.0,1.0,,,,,
1899,910710,3798,0.026902612505941198,1.0,1.0,,,,,
1900,911144,3800,0.024950864069228668,1.0,1.0,,,,,
1901,912346,3802,0.021067854901134102,0.5,0.5,,,,,
1902,912812,3804,0.02565398192928969,1.0,1.0,,,,,
1903,913278,3806,0.02113038579550021,1.0,1.0,,,,,
1904,913776,3808,0.029666464299553927,0.5,0.5,,,,,
1905,914082,3810,0.02237439772990336,1.0,1.0,0.0300018472000954,0.0,0.0,,
1906,914420,3812,0.02169484696753568,1.0,1.0,,,,,
1907,914918,3814,0.023758302602935648,1.0,1.0,,,,,
1908,915320,3816,0.023875523074236116,1.0,1.0,,,,,
1909,915898,3818,0.016673245505549425,1.0,1.0,,,,,
1910,916556,3820,0.025680050441729725,0.5,0.5,,,,,
1911,916990,3822,0.02363021205435964,1.0,1.0,,,,,
1912,917360,3824,0.023273034964983123,1.0,1.0,,,,,
1913,917714,3826,0.024613802962435025,1.0,1.0,0.030457451059015556,0.0,0.0,,
1914,918212,3828,0.026836168210703257,1.0,1.0,,,,,
1915,918694,3830,0.015843181387317072,1.0,1.0,,,,,
1916,919240,3832,0.02578170199431822,1.0,1.0,,,,,
1917,919514,3834,0.026264533239423415,1.0,1.0,,,,,
1918,919836,3836,0.03082462920576313,1.0,1.0,,,,,
1919,920638,3838,0.02095155650793149,1.0,1.0,,,,,
1920,922016,3840,0.02333377950476744,1.0,1.0,,,,,
1921,922482,3842,0.01865665359897681,1.0,1.0,0.028527829288705373,1.0,1.0,,
1922,922884,3844,0.023059031995132817,1.0,1.0,,,,,
1923,923382,3846,0.02241742098453319,1.0,1.0,,,,,
1924,924152,3848,0.021490421377181004,1.0,1.0,,,,,
1925,924682,3850,0.02704044672664222,0.5,0.5,,,,,
1926,925324,3852,0.022393413968579284,1.0,1.0,,,,,
1927,926030,3854,0.0198210859047507,1.0,1.0,,,,,
1928,926432,3856,0.020630187671021302,1.0,1.0,,,,,
1929,926946,3858,0.018305331744251276,1.0,1.0,0.02866424233136556,1.0,1.0,,
1930,927412,3860,0.026998506887245192,1.0,1.0,,,,,
1931,927734,3862,0.0252561733337252,1.0,1.0,,,,,
1932,928104,3864,0.02276419743740689,1.0,1.0,,,,,
1933,928394,3866,0.02519161550007602,1.0,1.0,,,,,
1934,928716,3868,0.02104870751433009,1.0,1.0,,,,,
1935,929246,3870,0.027790402278439798,1.0,1.0,,,,,
1936,929584,3872,0.025972318313380517,1.0,1.0,,,,,
1937,929858,3874,0.02849381183499324,1.0,1.0,0.03732019563336594,0.5,0.5,,
1938,930260,3876,0.02554190186839733,1.0,1.0,,,,,
1939,930678,3878,0.021866754621268615,1.0,1.0,,,,,
1940,931064,3880,0.025398757145936247,1.0,1.0,,,,,
1941,931402,3882,0.018749258753229744,1.0,1.0,,,,,
1942,931916,3884,0.02712409260183996,0.5,0.5,,,,,
1943,932446,3886,0.022400933427446205,0.5,0.5,,,,,
1944,932880,3888,0.02617198060683264,1.0,1.0,,,,,
1945,933410,3890,0.02260694130511707,1.0,1.0,0.032883147418799746,1.0,1.0,,
1946,933684,3892,0.023034941556105113,1.0,1.0,,,,,
1947,934038,3894,0.032281103028866276,1.0,1.0,,,,,
1948,935000,3896,0.019488192093252716,1.0,1.0,,,,,
1949,935306,3898,0.02132279840859598,0.5,0.5,,,,,
1950,935516,3900,0.03682902459688306,0.5,0.5,,,,,
1951,935934,3902,0.02967819140270728,1.0,1.0,,,,,
1952,936512,3904,0.02762631042827189,1.0,1.0,,,,,
1953,936914,3906,0.017074206984576994,1.0,1.0,0.04086286329670448,0.5,0.5,,
1954,937396,3908,0.018633135408553093,1.0,1.0,,,,,
1955,937942,3910,0.019547608396169664,1.0,1.0,,,,,
1956,938328,3912,0.026170300575235974,0.5,0.5,,,,,
1957,938538,3914,0.022596637684165706,1.0,1.0,,,,,
1958,938908,3916,0.025582964084013563,1.0,1.0,,,,,
1959,939374,3918,0.022992503647107095,1.0,1.0,,,,,
1960,939968,3920,0.023498209554691438,1.0,1.0,,,,,
1961,940450,3922,0.022285465319923144,1.0,1.0,0.024397573269402145,0.5,0.5,,
1962,940788,3924,0.0250948010869252,1.0,1.0,,,,,
1963,941238,3926,0.025154724315463856,1.0,1.0,,,,,
1964,941624,3928,0.02503379758742047,1.0,1.0,,,,,
1965,941962,3930,0.026714105690946326,0.5,0.5,,,,,
1966,942508,3932,0.023505775378713453,0.5,0.5,,,,,
1967,942958,3934,0.026167080733483002,1.0,1.0,,,,,
1968,943280,3936,0.022529960474005746,1.0,1.0,,,,,
1969,943938,3938,0.018413160427422866,1.0,1.0,0.032316541441083195,0.5,0.5,,
1970,944420,3940,0.022312160882448483,1.0,1.0,,,,,
1971,944694,3942,0.02399837941090248,1.0,1.0,,,,,
1972,945288,3944,0.022128277006410357,1.0,1.0,,,,,
1973,945578,3946,0.023601449894050452,1.0,1.0,,,,,
1974,945852,3948,0.025458586758845603,1.0,1.0,,,,,
1975,946254,3950,0.021482052985422658,1.0,1.0,,,,,
1976,946752,3952,0.021819465257614225,1.0,1.0,,,,,
1977,947234,3954,0.025033475639351554,1.0,1.0,0.03279226913799486,0.5,0.5,,
1978,947700,3956,0.025607089604356495,1.0,1.0,,,,,
1979,948198,3958,0.024810044804463884,1.0,1.0,,,,,
1980,948712,3960,0.023406955695413706,1.0,1.0,,,,,
1981,949418,3962,0.02168638300092535,1.0,1.0,,,,,
1982,949804,3964,0.025402836859202204,1.0,1.0,,,,,
1983,950142,3966,0.01953198725150601,1.0,1.0,,,,,
1984,950544,3968,0.0257356021241013,0.5,0.5,,,,,
1985,950978,3970,0.02797218141252689,0.5,0.5,0.03312530682881835,0.5,0.5,,
1986,951284,3972,0.02167747522739295,0.5,0.5,,,,,
1987,951510,3974,0.027208242485118196,1.0,1.0,,,,,
1988,952040,3976,0.02180258410031096,1.0,1.0,,,,,
1989,952426,3978,0.023743729035150856,1.0,1.0,,,,,
1990,952844,3980,0.0226115627132751,1.0,1.0,,,,,
1991,953246,3982,0.02033164296528394,1.0,1.0,,,,,
1992,953728,3984,0.023827786306661384,1.0,1.0,,,,,
1993,954098,3986,0.031160559833891394,1.0,1.0,0.033428320655713224,0.5,0.5,,
1994,954644,3988,0.02041782701022154,1.0,1.0,,,,,
1995,955110,3990,0.02430140378292577,1.0,1.0,,,,,
1996,955672,3992,0.022979481633985575,1.0,1.0,,,,,
1997,956458,3994,0.018857730572695727,1.0,1.0,,,,,
1998,957084,3996,0.022066790129207595,1.0,1.0,,,,,
1999,957470,3998,0.02520165267961384,1.0,1.0,,,,,
2000,957872,4000,0.026553240329831897,1.0,1.0,,,,,
2001,958306,4002,0.027565594466696746,1.0,1.0,0.03096456358990595,0.5,0.5,,
2002,958564,4004,0.02235083472074166,1.0,1.0,,,,,
2003,959318,4006,0.018811777343844684,1.0,1.0,,,,,
2004,959656,4008,0.023054198691724943,1.0,1.0,,,,,
2005,960938,4010,0.015824747695617335,1.0,1.0,,,,,
2006,961388,4012,0.025944057470073285,1.0,1.0,,,,,
2007,961934,4014,0.023616391732768586,1.0,1.0,,,,,
2008,962192,4016,0.02675873038643715,1.0,1.0,,,,,
2009,962610,4018,0.024877577550449205,1.0,1.0,0.02608036821831369,1.0,1.0,,
2010,963380,4020,0.018471390379740885,1.0,1.0,,,,,
2011,963702,4022,0.024793147042620377,1.0,1.0,,,,,
2012,964040,4024,0.022093646872421924,1.0,1.0,,,,,
2013,964682,4026,0.021105925744370126,1.0,1.0,,,,,
2014,965260,4028,0.02427659615174799,1.0,1.0,,,,,
2015,965790,4030,0.023519013275245568,1.0,1.0,,,,,
2016,966080,4032,0.02873321808867508,1.0,1.0,,,,,
2017,966658,4034,0.02313264745760514,0.5,0.5,0.02466921885870989,1.0,1.0,,
2018,967076,4036,0.01823349351438747,1.0,1.0,,,,,
2019,967510,4038,0.020775963246188075,1.0,1.0,,,,,
2020,967928,4040,0.021987372923919897,1.0,1.0,,,,,
2021,968442,4042,0.014622473308401425,1.0,1.0,,,,,
2022,968764,4044,0.022875291362022668,1.0,1.0,,,,,
2023,969358,4046,0.026332765241416756,0.5,0.5,,,,,
2024,969680,4048,0.023500077656918732,1.0,1.0,,,,,
2025,970146,4050,0.019805582062347657,1.0,1.0,0.027629118935490082,0.5,0.5,,
2026,970644,4052,0.02695569395216958,1.0,1.0,,,,,
2027,971110,4054,0.02781444707642095,1.0,1.0,,,,,
2028,971448,4056,0.025186511269799407,1.0,1.0,,,,,
2029,971994,4058,0.021939964355019905,1.0,1.0,,,,,
2030,972460,4060,0.027415415078647854,1.0,1.0,,,,,
2031,972798,4062,0.02385118992294825,1.0,1.0,,,,,
2032,973168,4064,0.025391070545362174,1.0,1.0,,,,,
2033,973666,4066,0.02568404722333709,1.0,1.0,0.030695626670081404,0.5,0.5,,
2034,974084,4068,0.01406575471351759,0.5,0.5,,,,,
2035,974486,4070,0.03266693799881967,0.0,0.0,,,,,
2036,975784,4072,0.02599440179596458,0.5,0.5,,,,,
2037,976154,4074,0.02174762818604548,1.0,1.0,,,,,
2038,976668,4076,0.025642490518126948,1.0,1.0,,,,,
2039,977054,4078,0.02586817072246561,1.0,1.0,,,,,
2040,977456,4080,0.0275815579040338,1.0,1.0,,,,,
2041,978098,4082,0.02464254495118132,1.0,1.0,0.04027268032834547,0.5,0.5,,
2042,978628,4084,0.022464948455686664,1.0,1.0,,,,,
2043,978982,4086,0.023281495763292862,1.0,1.0,,,,,
2044,979464,4088,0.022358846818519244,1.0,1.0,,,,,
2045,979946,4090,0.023488298291113565,1.0,1.0,,,,,
2046,980444,4092,0.025087742459241367,0.5,0.5,,,,,
2047,980798,4094,0.02485806985500176,1.0,1.0,,,,,
2048,981360,4096,0.02661196273591895,1.0,1.0,,,,,
2049,981650,4098,0.02815372910052045,1.0,1.0,0.027770208593714367,0.5,0.5,,
2050,981972,4100,0.026124311411599592,1.0,1.0,,,,,
2051,982454,4102,0.022035232894314048,1.0,1.0,,,,,
2052,982904,4104,0.03129643695957091,0.5,0.5,,,,,
2053,983338,4106,0.018016786588908307,1.0,1.0,,,,,
2054,984076,4108,0.0219153045228513,1.0,1.0,,,,,
2055,984750,4110,0.02195320714925347,1.0,1.0,,,,,
2056,985296,4112,0.021011259328660516,1.0,1.0,,,,,
2057,985714,4114,0.02440548211681691,1.0,1.0,0.033387744659513066,0.5,0.5,,
2058,986276,4116,0.027511856872801416,1.0,1.0,,,,,
2059,986806,4118,0.02316199099916089,1.0,1.0,,,,,
2060,988104,4120,0.021032652065939274,1.0,1.0,,,,,
2061,988522,4122,0.027035721438421565,1.0,1.0,,,,,
2062,988844,4124,0.027299609975633986,1.0,1.0,,,,,
2063,989758,4126,0.023566330220478767,0.5,0.5,,,,,
2064,990016,4128,0.02820673006673353,1.0,1.0,,,,,
2065,990546,4130,0.025922869412529505,1.0,1.0,0.028723458795649526,1.0,1.0,,
2066,991012,4132,0.020317915947739178,1.0,1.0,,,,,
2067,991590,4134,0.02308856416596541,1.0,1.0,,,,,
2068,992088,4136,0.02614897766666588,1.0,1.0,,,,,
2069,992458,4138,0.02527053262973464,0.5,0.5,,,,,
2070,992988,4140,0.022929764026823996,1.0,1.0,,,,,
2071,993310,4142,0.026365677870654847,1.0,1.0,,,,,
2072,993648,4144,0.022189220742550874,1.0,1.0,,,,,
2073,994114,4146,0.024750157925211392,1.0,1.0,0.030427367882438907,1.0,1.0,,
2074,994404,4148,0.026500148051166544,1.0,1.0,,,,,
2075,995062,4150,0.020320460715420405,1.0,1.0,,,,,
2076,995480,4152,0.02471506870421129,1.0,1.0,,,,,
2077,995882,4154,0.021902634278430377,1.0,1.0,,,,,
2078,996956,4156,0.01928677565581136,1.0,1.0,,,,,
2079,997326,4158,0.02814580184489199,1.0,1.0,,,,,
2080,997712,4160,0.022042960801939557,1.0,1.0,,,,,
2081,998482,4162,0.0208160496915985,1.0,1.0,0.04491545282518101,0.5,0.5,,
2082,998900,4164,0.026837204215252826,1.0,1.0,,,,,
2083,999334,4166,0.02067240199821265,1.0,1.0,,,,,
2084,999768,4168,0.023273919769606237,1.0,1.0,,,,,
2085,1000058,4170,0.02283078164071324,1.0,1.0,,,,,
2086,1000396,4172,0.021255180191680365,1.0,1.0,,,,,
2087,1000782,4174,0.019953312743068257,1.0,1.0,,,,,
2088,1001360,4176,0.021528729001424943,1.0,1.0,,,,,
2089,1001858,4178,0.026723463062278886,1.0,1.0,0.03128175861925189,0.5,0.5,,
2090,1002484,4180,0.026978638855718176,1.0,1.0,,,,,
2091,1002982,4182,0.03001949694333029,0.5,0.5,,,,,
2092,1003416,4184,0.03360806599224184,0.0,0.0,,,,,
2093,1003802,4186,0.01970965742364266,1.0,1.0,,,,,
2094,1004252,4188,0.028860298623364183,0.5,0.5,,,,,
2095,1004558,4190,0.030251396644944063,1.0,1.0,,,,,
2096,1005008,4192,0.02224460361747033,1.0,1.0,,,,,
2097,1005394,4194,0.028993434319252553,0.5,0.5,0.04701048997177091,0.5,0.5,,
2098,1005684,4196,0.026312419197451063,1.0,1.0,,,,,
2099,1006054,4198,0.021123295780440733,1.0,1.0,,,,,
2100,1006648,4200,0.0275523587698923,1.0,1.0,,,,,
2101,1007274,4202,0.02785197083422709,1.0,1.0,,,,,
2102,1007628,4204,0.02391402679145369,1.0,1.0,,,,,
2103,1008014,4206,0.02246992261251307,1.0,1.0,,,,,
2104,1008560,4208,0.025459690551093345,1.0,1.0,,,,,
2105,1008866,4210,0.022501439718003228,1.0,1.0,0.0348090542272623,0.5,0.5,,
2106,1009364,4212,0.027121563572925535,1.0,1.0,,,,,
2107,1009638,4214,0.02686565786222566,1.0,1.0,,,,,
2108,1010216,4216,0.02125708162485075,1.0,1.0,,,,,
2109,1010810,4218,0.01730745379783306,1.0,1.0,,,,,
2110,1011340,4220,0.02569931333200092,1.0,1.0,,,,,
2111,1011758,4222,0.019139374228751387,1.0,1.0,,,,,
2112,1012176,4224,0.026528822565247044,0.5,0.5,,,,,
2113,1012626,4226,0.028382763640718008,1.0,1.0,0.02831621113496963,1.0,1.0,,
2114,1013028,4228,0.028677744731646047,1.0,1.0,,,,,
2115,1013382,4230,0.024216014026526202,1.0,1.0,,,,,
2116,1013656,4232,0.0252041462042126,1.0,1.0,,,,,
2117,1014186,4234,0.023207909969653568,0.5,0.5,,,,,
2118,1014524,4236,0.02711938672268513,1.0,1.0,,,,,
2119,1014894,4238,0.02069561294319595,1.0,1.0,,,,,
2120,1015232,4240,0.026093258822365684,1.0,1.0,,,,,
2121,1016370,4242,0.018899139482722357,1.0,1.0,0.027670118779231697,0.5,0.5,,
2122,1016868,4244,0.019215524891656358,1.0,1.0,,,,,
2123,1017702,4246,0.020437584587148807,1.0,1.0,,,,,
2124,1018024,4248,0.028943815506682714,1.0,1.0,,,,,
2125,1018538,4250,0.022298397673110947,1.0,1.0,,,,,
2126,1019036,4252,0.027347150007340743,1.0,1.0,,,,,
2127,1019438,4254,0.025515939788363903,1.0,1.0,,,,,
2128,1020256,4256,0.016669309000859608,1.0,1.0,,,,,
2129,1020642,4258,0.0256202588631407,1.0,1.0,0.04900708698712939,0.5,0.5,,
2130,1020964,4260,0.027395283436990214,1.0,1.0,,,,,
2131,1021190,4262,0.019707389725490434,1.0,1.0,,,,,
2132,1021656,4264,0.025611936230194136,1.0,1.0,,,,,
2133,1022074,4266,0.024133491168242448,1.0,1.0,,,,,
2134,1022412,4268,0.020507642776035267,1.0,1.0,,,,,
2135,1022718,4270,0.02837719227617742,1.0,1.0,,,,,
2136,1023136,4272,0.026106460566965622,1.0,1.0,,,,,
2137,1023682,4274,0.035847302399348496,0.5,0.5,0.03541779181890397,0.5,0.5,,
2138,1024116,4276,0.021838772137620067,1.0,1.0,,,,,
2139,1024470,4278,0.028884774171806956,0.5,0.5,,,,,
2140,1024984,4280,0.023770322826456206,1.0,1.0,,,,,
2141,1025386,4282,0.026293102481087044,1.0,1.0,,,,,
2142,1025836,4284,0.02402980579891051,0.5,0.5,,,,,
2143,1026142,4286,0.02752273984158167,1.0,1.0,,,,,
2144,1026928,4288,0.022078228858297286,1.0,1.0,,,,,
2145,1027602,4290,0.02044791654981815,1.0,1.0,0.032711359501603005,0.5,0.5,,
2146,1028292,4292,0.023056185138831932,1.0,1.0,,,,,
2147,1028758,4294,0.024104312218177538,1.0,1.0,,,,,
2148,1029256,4296,0.016810241621713178,1.0,1.0,,,,,
2149,1029754,4298,0.027987551509550766,1.0,1.0,,,,,
2150,1030188,4300,0.023030215471490326,1.0,1.0,,,,,
